Client ID,Location ID,Joined Bank,Banking Employee ID,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,IAId
IND20659,39594,6/4/2008,BE49,205039.92,13897.96,1,51.77,325697.12,256902.3,243200.84,56621.27,36539.57,963984.36,3,2,4,19
IND17087,35352,13-03-2018,BE12,90748.37,51605.88,2,5863.85,956318.83,1324552.52,496707.19,411757.53,32807.22,758524.67,2,3,1,20
IND54827,22684,10/8/2020,BE28,439739.98,19769.88,2,10072.42,1639317.95,291883.22,138764.15,86416.57,105831.1,2184161.22,2,5,1,21
IND73702,25734,16-05-2011,BE02,183800.06,16059.8,1,7693.45,897683.93,997276.08,609023.56,156823.57,15991.3,1702092.75,0,2,1,22
IND30737,21155,16-03-2019,BE13,330725.4,32644.92,2,1609.84,198857.89,1374639.73,911889.72,291940.81,19618.26,1464692.96,1,3,2,1
IND25733,18467,15-12-2012,BE35,140928.74,23891.34,1,4521.99,818215.7,73199.45,53622.85,19210.6,38498.69,1156314.01,1,2,2,2
IND21564,40569,28-05-2008,BE36,155712.08,27671.77,1,3621.6,938493.75,557439.61,127657.93,169785.04,55223.94,849689.45,3,2,3,3
IND42415,37863,27-07-2006,BE09,111451.97,27992.25,1,3143.09,1151039.76,1146054.37,358141.99,268606.49,37472.45,1427909.18,1,1,3,4
IND14959,15105,5/5/1995,BE20,38204.32,31586.8,1,1636.2,186596.29,168330.37,138330.9,14733.07,31159.71,180635.27,0,1,3,8
IND74028,43193,15-07-1995,BE12,124157.09,19103.04,1,1497.96,149171,283228.4,251315.34,152025.84,3922.81,95380.72,2,2,3,9
IND70570,877,21-07-2018,BE33,69702.8,14574.56,1,381.89,182134.76,686320.34,393624.9,111022.41,26204.59,885319.28,2,1,3,10
IND35225,20953,19-12-1999,BE44,68808.96,19788.6,1,436.8,633474.24,289579.71,318537.68,65651.86,17851.26,644133,3,2,3,11
IND76179,7564,13-02-2005,BE39,198144.54,21909.76,1,680.93,661792.34,334496.43,264601.66,246379.09,12214.8,619387.45,2,2,3,12
IND55647,34610,12/2/2003,BE44,365061.54,66156.81,2,7934.19,1427743.07,1030675.81,675569.02,165774.24,10951.62,1021801.33,2,3,4,13
IND89010,969,17-03-2001,BE02,292505.42,30841.17,3,4211.93,1226789.57,300043.59,128018.6,315565.84,46355.21,1636680.63,2,4,4,14
IND24422,21746,22-04-2015,BE40,190359.19,43977.92,1,2400.71,419167.41,1641146.99,554753.91,360590.04,9895.47,326361.21,0,2,1,15
IND84352,12820,8/1/2020,BE15,87282,14192.4,1,1574.98,54129.56,37028.98,16336.31,22362.6,25871.08,277114.82,1,1,2,1
IND38237,6783,26-02-2019,BE02,218710.79,31230.16,3,435.52,82605.22,169348.07,116600.31,115934.02,20304.61,113440.55,2,2,3,2
IND54321,1365,20-09-2003,BE08,72773.48,15015.84,1,2434.49,668113.81,570888.34,141615.71,258802.72,11239.1,459593.77,3,1,4,3
IND61299,20443,3/10/2014,BE24,386244.55,8012.94,1,3159.73,373659.25,1962821.31,1169340.35,204912.98,82324.43,2425811.26,0,3,1,4
IND22254,27920,2/12/2008,BE38,96691.35,33530.28,1,1738.54,210320.07,117721.19,42326.72,52167.68,29458.06,955110.96,1,1,1,5
IND13347,25488,19-07-2021,BE08,280286.64,42697.75,1,4942.67,153326.81,611071.7,503235.52,197699.67,21493.68,1007843.8,0,4,1,6
IND84771,24291,2/2/2014,BE29,291861.24,56320.23,1,2730.31,479875.3,2129776.63,1425441.05,281734.23,81122.18,1724351.3,0,2,2,7
IND37011,28970,28-10-2001,BE21,156567.36,42980.4,1,5084.18,157441.81,1279046.54,264265.82,562886.19,12178.65,641863.13,3,2,2,8
IND90697,41486,30-12-1999,BE44,118836.19,21423.29,2,4759.52,1158652.64,774143.81,213019.44,358651.99,28162.15,1554596.09,2,2,3,9
IND18049,8309,26-04-2010,BE03,396733.64,25861.14,1,2649.36,376264.9,995012.7,398005.08,168867.87,73637.1,822363.67,0,3,3,10
IND74615,16121,19-04-2021,BE16,236387.58,46675.85,2,1924.16,687541.73,243023.26,246263.57,80100.47,10340.85,852689.18,1,2,3,11
IND77494,26597,19-06-2020,BE36,98927.54,18538.3,1,3663.88,778915.68,533403.62,89497.25,284601.26,52403.51,1371205.61,0,1,3,12
IND48525,9990,5/10/2010,BE20,150510.55,12903.66,1,2587.65,418952.72,950337.24,488553.65,146365.32,11534.76,380254.5,1,2,3,13
IND16052,12637,15-10-2018,BE06,32073.35,2678.24,1,2347.98,50736.27,147943.13,132010.8,50664.83,6434.84,245287.55,2,1,3,14
IND50738,24240,1/2/2019,BE25,206263.62,33478.56,2,1184.32,698207.72,119493.39,58734.04,119351.62,5048.38,751678.76,2,2,3,15
IND85690,36515,31-12-2004,BE11,488443.97,38137.68,1,5352.44,414468.11,82899.34,88519.63,58746.13,15426.2,834342.46,2,5,4,16
IND61194,18365,18-08-2019,BE14,99158.69,44809.92,1,2874.56,645353.76,617206.2,344673.59,420341.47,15186.68,1038669.51,3,2,4,17
IND63043,14079,5/4/2014,BE42,73938.15,3637.2,1,329.4,104627.48,70248.6,34655.98,54878.21,17682.75,424743.75,1,1,1,18
IND26448,37797,5/12/2001,BE44,307710.01,38676.36,1,2307.63,46240.24,281809.65,388702.97,60248.96,30773.06,474892.7,1,2,2,19
IND92735,39774,17-07-1999,BE15,92114.96,18873.2,1,3427.57,217895.79,294751.53,210899.8,51403.65,19585.44,322892.03,2,1,3,20
IND84491,17747,20-12-2006,BE04,237712.32,32484,1,3509.73,984353.58,78922.9,21797.75,59770.95,26771.85,1038710.61,0,2,4,21
IND56629,42666,8/7/2009,BE05,102321.97,8179.91,1,677.78,349666.15,61904.57,58884.83,14615.52,24266.92,545803.22,2,1,1,22
IND52032,12780,3/7/2014,BE10,124291.77,14326.2,1,987.5,734431.49,776427.98,278717.74,323312.57,2728.11,0,1,2,1,1
IND18823,30171,5/12/2000,BE23,31270.5,10476.6,2,126.36,115777.67,132877.02,67741.22,106041.07,17613.71,261669.54,3,1,1,2
IND57208,7770,20-08-2001,BE06,312880.96,9439.2,1,4874.85,110720.16,481590.33,298586,161043.81,39706.05,256486.8,3,2,2,3
IND32855,26316,8/7/2008,BE14,106006.79,7414.89,3,3379.99,584428.6,223047.83,166340.75,141843.3,23344.99,1056697.98,3,5,2,4
IND24817,38038,30-04-2019,BE12,130654.72,12511.6,1,2509.62,253335.18,522543.96,378724.52,60404.16,30702.68,343858.38,2,1,3,8
IND68120,36616,24-02-2007,BE15,91471.63,18730.14,2,296.53,367291.21,620185.12,304652.34,234582.3,33630.54,927506.57,1,1,3,9
IND28222,12842,19-09-2021,BE27,153744.58,63394.57,2,1911.28,1224014.14,1249137.19,380531.86,281428.13,35492.2,1010845.36,1,3,3,10
IND47326,35465,21-03-2010,BE01,165751.68,17657.88,2,609.8,216546.57,490931.68,309811.25,133457.15,24091.79,639406.54,2,1,3,11
IND45822,35082,24-11-2021,BE06,77596.15,8059.52,2,1557.94,423372.77,233951.1,175463.33,103246.32,19501.48,93263.8,2,1,3,12
IND96083,26223,6/8/2020,BE17,287617.05,10560.2,3,1942.08,681068.64,2609169.92,1304584.96,397898.41,10474.24,1832951.68,1,2,3,13
IND43081,25902,24-09-2014,BE39,118852.36,22744.8,2,616.1,466450.79,255292.91,169205.77,97011.31,1990.11,232157.89,1,1,3,14
IND78182,18106,7/4/2019,BE15,83994.66,3466.24,1,600.32,534980.48,550849.92,275424.96,294704.71,27373.44,101714.56,0,1,4,15
IND98632,32535,25-12-2015,BE05,440914.64,51646.96,1,2971.6,1905896.14,976955.69,424204.44,270976.66,48937.01,1327138.93,2,5,4,1
IND48103,35102,2/11/2006,BE13,319195.38,54387.26,1,5086.3,916496.12,895195.27,548078.74,292308.66,40301.01,234573.15,3,4,1,2
IND52448,6391,10/9/2000,BE21,206362.56,23662.8,1,5844.15,232222.14,1868783.85,733670.69,546515.45,13053.15,504543.33,2,2,2,3
IND38403,22735,31-10-2008,BE23,46575.66,20479.73,3,1442.78,584254.21,241112.03,313828.36,49600.19,28376.16,182781.53,0,2,3,4
IND99962,17726,5/2/2019,BE07,140412.85,26154.24,2,1234.8,138065.34,217030.91,121537.31,209796.54,29360.1,905987.88,3,2,4,5
IND70182,6396,14-11-2020,BE37,72997.57,24904.1,1,1489.87,1026727.46,1188540.59,444633.89,410431.28,51616.96,1166700.39,3,2,1,6
IND17319,19163,26-04-2015,BE36,52989.01,23002.36,1,1714.85,146524.14,51426.54,75366.48,7181.98,9821.15,204751.77,0,1,1,7
IND72327,41817,22-08-1999,BE15,142608.78,22836.57,1,3390.08,593776.9,565070.6,226028.24,532673.22,5855.09,303677.52,0,2,1,8
IND59532,15974,20-06-2005,BE41,68511.32,23184.85,1,1042.4,143116.01,123081.34,176789.56,42295.22,9790.03,154055.13,2,2,2,9
IND29309,29495,18-03-2014,BE28,17226.85,2985.08,1,537.53,25730.92,106528.13,95314.64,28706.53,19890.63,170637.72,2,1,2,10
IND36108,37296,1/2/2010,BE45,332248.45,42622.08,2,150.61,1242538.6,450061.73,164538.7,223579.05,64203.23,502368.76,3,3,3,11
IND86953,39566,11/2/2009,BE19,192608.67,8102.16,2,2494.69,1396353.87,1571606.99,331510.85,1021790.1,45602.3,1622146.94,1,2,3,12
IND86901,7237,7/7/2002,BE37,124124.85,20225.7,3,5842.4,812506.97,1280099.99,935029.56,203034.99,26555.51,1014170.74,2,2,3,13
IND17683,26279,1/3/2008,BE26,172741.13,37794.12,1,916.59,1199169.58,649525.87,322583.32,61203.65,59022.71,780669.88,2,2,3,14
IND56317,15951,18-10-2021,BE01,311756.89,49391.16,2,10496.86,762246.27,1701548.22,397441.92,743216.39,47325.09,2127257.75,2,3,3,15
IND92195,33941,3/6/2007,BE21,470606.05,15300.52,1,10768.45,1555674.67,286537.87,139657.11,120345.9,18566.71,878227.76,1,5,3,16
IND70343,27085,16-06-2019,BE25,319611.23,14446.8,2,3662.45,439795.3,2285481.94,907214.2,837428.5,10146,1105890.68,0,2,3,17
IND91720,12021,2/8/2002,BE22,513292.88,71291.72,2,5605.08,1370587.81,3784994.65,1676896.36,848030.45,73386.45,1001806.58,0,5,4,18
IND45348,20449,10/4/2010,BE13,86750.8,31623.41,1,2081.14,291883.94,490797.26,341694.3,218063.09,13164.06,883036.7,3,2,4,19
IND38267,16010,13-12-2016,BE18,287119.35,37321.16,2,268.53,283452.09,810074.57,337531.07,451327.26,51720.85,911107.09,1,3,3,20
IND77225,18291,28-10-2020,BE08,446342.23,64689.68,2,1042.24,0,118553.71,60298.87,44416.76,67808.68,1170488.07,3,4,1,21
IND32917,20160,17-06-2021,BE01,97294.96,28538.8,1,5056.72,589695.02,205426.24,78194.51,36406.83,58283.1,759402.04,2,1,2,22
IND95721,18234,4/4/2008,BE18,118451.97,27369.65,1,3729.34,853145.91,1241571.38,524039.87,344253.88,26874.54,480920.06,0,1,3,1
IND24755,10255,8/1/2000,BE30,147794.79,33716.15,1,7973.3,1040360.49,636897.33,143178.47,210324.24,50805.55,341307.23,3,2,4,2
IND76617,40225,17-01-2012,BE40,266452.26,10398.05,1,5160.23,372970.52,976566.95,954117.14,176792.29,23156.7,229465.37,0,4,1,3
IND92582,37931,2/9/2020,BE03,143055.44,53761.4,1,1566.87,95186.81,175782.18,97656.77,215821.45,27629.36,334058.29,3,3,1,4
IND27430,28633,19-10-2016,BE10,156565.48,40898.84,1,4042.21,953116.72,1239213.43,654678.79,318922.1,31537.7,1599594.86,1,2,1,8
IND94282,15620,12/5/1999,BE24,26064.25,22015.68,1,1262.47,76828.18,103800.53,130190.5,55348.55,19168.88,460038.22,1,1,2,9
IND33571,12028,17-08-2000,BE24,169831.13,25753.56,1,4653.98,1235321.88,651093.05,233107.39,388083.61,50302.18,1143694.6,3,4,2,10
IND96795,39563,8/12/2021,BE44,72989.92,41186.3,1,1113.1,487312.15,343016.51,157708.74,290972.63,39729.76,752220.1,2,2,3,11
IND61615,23240,17-02-2020,BE43,155541.46,16460.64,2,6944.52,747703.02,1591120.17,554798.48,452631.82,117922.69,2700944,1,3,3,12
IND48032,766,24-02-2012,BE13,118429.36,4185.6,1,3527.33,656915.42,1515691.24,595823.45,359584.68,13001.98,992731.94,0,2,3,13
IND25277,30427,3/2/2020,BE17,247866.56,7409.53,1,951.79,707005.3,52990.54,39198.48,20368.69,20930.06,205378.96,2,2,3,14
IND59951,30332,23-03-2014,BE15,291468.65,50088.75,2,4622.34,103028.74,292403.24,332734.72,155982,18057.37,757812.89,0,5,3,15
IND29371,10623,22-01-2008,BE45,377880.93,52417.8,1,3810.24,1169060.85,1079135.78,731414.25,299280.32,29323.62,653784.21,1,4,3,1
IND70227,40280,2/7/2007,BE03,179913.72,14324.8,1,7750.89,1265003.46,2034622.23,648064.86,859062.72,4603.1,479919.2,1,2,3,2
IND29257,4480,17-10-2016,BE20,149042.79,22769.8,3,1300.43,894827.39,584732.44,318604.21,35983.53,48948.29,1021339.24,3,1,4,3
IND33086,14709,6/5/2005,BE22,308261.53,34867.08,1,931.75,986121.54,2404549.76,1550040.34,292917.88,26441.84,2399439.15,1,5,4,4
IND89151,1764,8/3/2009,BE27,160662.66,4765.84,1,4074.52,378938.13,116891.76,34379.93,93055.01,8772.58,724109.12,0,1,3,5
IND62657,28027,28-06-2005,BE07,213619.52,47184.72,1,4063.38,125768.67,451924.45,434762.76,127682.96,5367.88,923858.68,3,2,1,6
IND83245,38454,21-03-2020,BE04,197052.23,5283.64,1,3784.68,63873.52,500037.87,401346.19,284824.2,8464.17,1179446.58,0,2,2,7
IND61510,18723,20-01-2005,BE28,161349.6,6127.2,2,4120.27,1104315.26,450709.21,228821.6,108447.57,7563.5,597295.92,1,2,3,8
IND66755,29714,14-08-2019,BE49,63066.52,18082.61,1,2313.62,40136.79,242133.59,155919.36,26689.73,20899.07,929792.01,2,1,4,9
IND50523,8523,30-12-2020,BE31,153235.97,15982.04,3,911.47,64502.66,251604.01,161477.2,177662.48,13749.93,362134.64,1,1,1,10
IND29653,1511,12/10/2021,BE02,275945.14,38864.52,1,7331.89,1775987.74,687073.57,402582.17,85884.2,95299.78,1095597.12,2,4,1,11
IND76864,36426,23-08-2019,BE30,26413.88,20882.4,1,509.22,208123.36,87378.66,60900.28,75066.21,3468.68,474023.4,1,1,1,12
IND41553,6602,15-07-2008,BE36,109285.86,18460.16,1,2046.67,90408.36,103372.73,44489.53,64771.52,7779.92,112471.48,3,1,2,13
IND85414,42083,12/1/2019,BE07,132512.24,24019.2,2,4038.01,50329.1,250162.34,136010.59,120757.98,28962.78,592356.71,3,1,2,14
IND68994,19010,19-06-2018,BE33,189418.65,28571.94,2,6554.97,1145058.09,44438.07,23277.08,29329.12,1586.01,217985.19,3,3,3,15
IND73388,30571,10/1/2020,BE37,111793.24,35024.99,3,11023.35,1323213.49,1747703.69,862043.04,325214.59,1123.65,1627368.17,3,3,3,16
IND80015,25194,23-07-2000,BE06,272202.65,21930.35,1,6349.69,1424975.5,700948.83,280379.53,302809.89,17116.13,1493457.88,0,2,3,17
IND82699,37436,10/8/2015,BE33,47336.04,2133.32,1,2726.65,571500.56,189166.65,66673.49,97219.25,600.87,671976.39,0,1,3,18
IND23356,20509,19-04-2008,BE17,193785.75,53218.8,1,7231.68,1028620.94,2061726.77,887687.92,320999.4,64412.5,2119333.25,1,4,3,19
IND43700,30871,4/9/2010,BE42,279342.47,15078,1,2065.34,797384.4,643768.67,232056.15,397714.29,52283.7,1831584.52,0,3,3,20
IND78571,20747,24-12-2020,BE17,59266.75,28855.93,2,2498.65,73019.71,478878.83,136045.12,436704.84,14706.38,381182.2,1,1,3,21
IND30598,28892,22-09-2018,BE40,214462.7,7743.89,1,3426.28,599030.74,2737514.23,641899.89,809926.62,120545.61,2580552.2,3,4,4,22
IND21000,35901,23-08-2010,BE12,211605.61,32733.84,1,1262.04,885758.4,1904110.56,616824.55,412736.08,64345.65,439166.47,2,2,4,1
IND23889,26254,19-09-2002,BE15,57692.88,7166.8,2,5038.21,88994.69,148572.3,47416.69,34192.7,13902.04,369628.68,3,1,1,2
IND65604,7503,20-02-2005,BE16,439038.72,42208.68,1,2877.22,360182.34,2504280.57,840597.67,874221.58,16890.99,3015372.3,0,4,2,3
IND46205,30642,26-07-2005,BE25,31129.69,17601.5,2,1088.96,263810.88,403236.86,100809.22,169233.47,24209.92,531731.84,1,1,3,4
IND65923,25324,1/9/2013,BE17,168187.3,29719.97,1,4517.22,537475.12,442236.13,208601.95,200257.87,6680,1085889.84,0,2,4,8
IND73017,41435,6/7/2000,BE07,84208.36,2560.04,3,139.94,114719.72,237591.72,139456.01,121171.78,21063.23,816059.38,2,1,1,9
IND88027,22451,26-12-2021,BE42,143047.68,13216.8,1,6935.48,1039003.28,763100.63,182891.89,514935.26,35158,1862168.22,1,2,1,10
IND16110,32016,28-02-2019,BE18,194118.09,31343.76,2,4488.62,318746.62,314626.92,417783.29,51939.23,41068.86,1099559.67,1,4,1,11
IND66556,23500,27-04-1995,BE35,329840.71,29400.9,1,1430.89,941944.19,67947.49,60699.76,28701.02,35891.21,628167.38,1,2,2,12
IND99578,7487,7/6/2010,BE21,83578.35,21306.6,2,126.71,218389.74,880868.89,476321.7,220217.22,41136.44,803744.8,1,1,2,13
IND32278,36550,15-02-2001,BE30,130355.79,29274.48,1,1902.2,510286.85,198561.71,275199.57,49013.39,25442.75,98273.15,1,2,3,14
IND45962,3581,27-03-2001,BE15,466146.25,13227.76,2,2195.14,1254040.21,1229634.12,641548.24,549058.36,49726.33,1392312.16,3,4,3,15
IND61230,34699,15-06-2007,BE37,60950.94,16345.28,1,363.28,16502.97,81534.83,112302.69,38213.68,673.44,351921.84,0,1,3,1
IND59637,33578,8/6/2008,BE47,58421.24,13035.47,1,4644.02,716853.6,826697.1,273395.89,339792.04,6867.12,992277.02,1,1,3,2
IND79357,6908,13-09-2021,BE18,85435.25,15147.27,2,1034.53,384841.73,273568.25,135456.12,140555.65,10620.92,572742.78,3,1,3,3
IND57365,822,24-07-2020,BE35,202228.56,41052.93,1,2810.05,882260,588292.83,132251.88,284934.39,75761.75,474887.04,0,2,3,4
IND28236,25283,25-06-2019,BE41,235490.97,9982.7,2,2493.56,1091099.3,993806.11,321230.26,430047.01,54177.55,1044226.76,0,2,3,5
IND89378,39007,9/3/1995,BE30,83735.5,16084.04,1,2396.93,242274.93,317381.34,170383.67,189894.27,23667.35,384228.22,3,1,4,6
IND44815,26547,17-06-2013,BE21,110666.82,13797.12,2,5699.95,1153133.74,673238,341497.54,114157.75,25769.35,1100027.81,0,2,4,7
IND18812,18447,12/2/1996,BE29,146174.05,18695.16,1,2513.28,825633.42,1026061.16,233881.59,286316.33,3200.84,1373757.65,0,2,1,8
IND67567,13838,29-06-1995,BE09,141296.85,2725.42,2,2574.24,323789.6,756163.86,294435.49,363493.99,4232.01,854450.48,2,1,2,9
IND47332,3256,14-04-2003,BE08,226048.48,38636.88,1,5675.42,105151.41,200417.34,90297.92,103952.73,26955.53,564340.85,0,3,3,10
IND52432,7936,14-04-2008,BE32,139134.53,27288.72,1,863.83,327201.14,151010.29,110058.35,122548.69,15494.79,121501.51,2,1,4,11
IND23568,29015,14-10-2015,BE49,56371.97,36697.68,3,7396.3,157910.05,90353.83,39529.8,24274.52,60742.89,1652235.38,0,2,1,12
IND79795,42033,21-11-2012,BE24,56772.53,54472.62,2,6723.52,557278.05,923024.78,612210.31,356023.84,47030.51,1765167.37,2,2,1,13
IND40475,10040,18-01-2002,BE11,53260.97,19390.88,3,3152.41,1006551.5,670053.71,469037.6,203845.23,23979.38,368123.51,1,2,1,14
IND92840,27917,7/8/2002,BE46,268022.95,46272.94,1,4157.62,1500235.15,880756.76,271566.67,550252.79,52885.73,1846404.19,3,3,2,15
IND39612,32401,6/3/2013,BE47,246045.47,41317.32,1,5773.74,651837.19,1231355.56,284158.97,560845.62,71088.73,655826.37,2,2,2,16
IND78997,26211,16-07-2004,BE12,271368.12,50481.36,1,5289.24,179431.2,426703.09,118528.63,295926.49,12817.96,450531.33,1,2,3,17
IND97635,41974,9/6/2000,BE39,224007.73,36622.72,2,58.87,1025677.09,868454.29,441119.64,305199.65,23358.99,159143.04,0,2,3,18
IND41288,32927,27-03-2012,BE44,95926.86,14361.6,3,637.85,205841.59,39648.52,41039.7,21104.14,6500.74,141223.41,3,1,3,19
IND31252,29370,30-12-2003,BE31,304544.09,9285.43,1,2206.88,84358.24,888080.41,814073.71,160488.82,47036.59,1553704.15,1,3,3,20
IND90265,10157,22-01-2007,BE14,85465.24,12609.63,2,2171.62,744818.47,430063.8,104047.69,284050.2,503.73,111927.25,0,1,3,21
IND39682,2940,23-10-2021,BE24,225936.17,34026.48,1,7663.5,1147412.23,2048428.67,906937.88,479426.13,31388.75,1697063.92,3,2,3,22
IND47091,32126,3/11/2014,BE11,213129.57,23237.64,2,1001.33,1763047.52,410132.13,135747.96,122461.99,72143.84,2325135.83,3,2,3,1
IND15145,5990,10/3/2009,BE04,446286.72,24178.7,2,8339.73,577470.79,472148.8,179494.58,109569.74,7421.41,2376046.07,3,4,4,2
IND69088,38377,14-12-2013,BE25,122753.35,39977.76,2,1693.53,564651.43,220857.25,143363.48,241664.32,25089.51,1049682.62,3,3,4,3
IND71209,11510,7/7/2019,BE38,375292.91,48496.64,1,844.19,1538278.4,127071.05,62510.76,39965.89,15011.02,351132.49,3,3,1,4
IND70392,41156,26-01-2010,BE08,245875.8,16343.46,3,7988.07,552747.16,1024647.73,264644.12,413930.54,53016.9,1874013.44,1,2,2,8
IND50738,15630,27-12-2010,BE32,225213.91,2812.86,1,647.72,320077.56,1932621.56,960155.93,224774.97,9889.59,898451.81,0,2,3,9
IND17499,40218,6/4/2020,BE07,130640.72,38007.6,2,1044.24,408680.88,1457664.19,655948.89,301736.49,31484.98,1893897.5,2,3,4,10
IND82261,11293,25-04-1996,BE38,200269.34,44615.8,3,1247.38,918056.58,1244326.99,610851.43,572390.41,32793.97,899930.66,1,2,1,11
IND52971,36737,29-08-2004,BE07,404829.66,17675.79,2,820.72,1503605.71,983146.7,520921.01,180854.97,4757.63,1772685.17,3,4,1,12
IND77657,11575,23-09-2021,BE33,229771.57,26010.24,1,186.12,563212.17,221234.79,247433.65,46284.65,17800.52,1151468.14,3,2,1,13
IND34637,28419,5/9/1996,BE01,42229.05,19083.48,1,2321.2,664377.36,656009.47,252311.34,212782.56,37168.37,1063158.01,1,1,2,14
IND21388,42674,2/5/1995,BE08,393255.36,56124.8,2,3440.64,1294827.24,1201703.83,789691.09,202229.59,27451.2,1287612.48,3,3,2,15
IND23466,8843,22-04-2004,BE42,236187.3,6094.29,1,4670,1734458.3,1963838.88,1504998.02,194915.6,92083.57,866430.58,1,5,3,1
IND37319,37454,14-07-2015,BE29,237907.08,28876.88,2,5751.58,828427.07,439854.56,136843.64,249837.39,43723.12,334599.37,3,2,3,2
IND39352,4923,14-03-2009,BE04,38470.88,15389.2,2,2669.86,419352.53,403463.43,296800.68,121873.78,19875.32,847994.57,3,1,3,3
IND28190,4962,14-10-2012,BE16,43597.41,29534.35,1,21.78,424193.82,58017.85,37746.55,20257.32,30456.17,482113.22,3,1,3,4
IND49543,23730,18-05-2012,BE30,177102.53,17906.4,1,4341.49,553965.35,437447.48,322562.29,97829.16,47831.73,1130893.37,3,2,3,5
IND16415,38166,1/3/2008,BE32,28060.86,11784.74,1,3681.83,647893.46,1127561.36,301741.77,260927.23,37286.16,626382.31,1,1,3,6
IND39399,7625,2/12/2014,BE41,231817.65,7878.06,1,4842.5,192352,653231.97,210485.86,376189.03,35834.24,1171013.11,0,2,3,7
IND63000,36549,9/12/1996,BE15,244571.62,57111.84,3,2057.62,186515.14,37712.04,38340.58,22796.93,24388.13,1051078.9,3,2,4,8
IND37028,37574,23-02-2008,BE40,105340.14,34372.98,3,1030.97,408047.5,402365.32,174798.05,110056.81,38364.47,0,3,2,4,9
IND62435,28622,10/1/2019,BE26,51778.43,13915.94,1,2038.95,185550.06,592813.2,267251.85,203354.36,20789.29,521134.66,0,1,1,10
IND72682,37875,2/9/2020,BE11,289247.02,38391.76,1,643.79,483531.2,1717828.07,815027.92,447638.41,37831.73,2680075.32,3,4,2,11
IND83165,38522,4/3/2000,BE36,206121.63,18799.95,1,382.84,1121049.93,161232.62,120101.85,49307.57,16268.98,475262.52,1,2,3,12
IND75623,24552,28-10-2013,BE45,248190.9,44616.11,1,1749.06,538901.63,258202.49,192478.22,288060.08,36974.94,224000.16,0,3,4,13
IND21058,13104,6/5/2017,BE27,75930.86,7457.45,1,1113.26,533779.39,682905.65,248329.33,251640.38,31097.78,639038.61,3,2,1,14
IND82903,42172,24-02-2015,BE01,82385.3,19427.85,2,3851.89,338425.83,81662.32,36956.67,25142.46,17953.1,1470588,3,2,1,15
IND66272,33139,6/8/2008,BE22,264398.49,71109,1,5154.91,415834.27,668835.42,238869.79,343972.5,62244,625548.67,1,4,1,16
IND19399,29023,19-06-2004,BE17,124233.49,2735.2,2,4484.01,831359.53,434681.42,164030.73,135325.35,5033.56,1394336.47,0,2,2,17
IND95041,2202,5/7/2004,BE14,190245.77,38707.3,1,11657.86,188707.59,3144472.59,1143444.58,1277139.63,30685.3,310266.1,2,4,2,18
IND79442,34823,25-03-2019,BE04,41898.83,9184.59,3,1719.06,190217.31,450175.65,206155.21,231735.28,12393.69,466500.37,3,1,3,19
IND55241,12715,20-02-2021,BE18,42676.34,3260.16,1,521.86,644015.58,817932.1,252102.36,268068.84,17900.3,421820.86,1,1,3,20
IND51146,11694,3/1/2016,BE27,181852.03,10044.45,1,582.04,729138.5,54596.76,46197.26,11453.32,45027.35,455877.33,0,2,3,21
